umur,jenis_kelamin,pekerjaan,provinsi,gaji,is_menikah,is_keturunan,berat,tinggi,sampo,is_merokok,pendidikan,stress,botak_prob
55.0,Perempuan,PNS,Banda Aceh,13537521.624680525,1.0,0,49.72490738938218,184.48392502666832,Shoulder & Head,1.0,S1,8.0,0.6874388840086487
48.0,Laki-laki,Freelance,Denpasar,5156668.001915961,1.0,0,51.477653898009464,170.90040975000096,Merpati,1.0,S1,9.0,0.6740085135050169
38.0,Laki-laki,Pegawai swasta,Banjarmasin,6655557.315783789,1.0,1,48.68508668612483,176.00446988392713,Deadbuoy,1.0,SMA,8.0,0.8077253456112902
39.0,Perempuan,PNS,Medan,7861568.2743860865,1.0,0,50.820190831309404,148.02825512457377,Merpati,0.0,S1,1.0,0.3091544794963502
31.0,Laki-laki,PNS,Kupang,10444009.473605111,1.0,0,61.99968912118116,185.5071854960995,Shoulder & Head,1.0,SMA,5.0,0.6637140162534686
44.0,Laki-laki,Freelance,Denpasar,5412336.89193029,1.0,0,58.490789415571825,169.65213841185349,Deadbuoy,0.0,S1,9.0,0.4477870950802917
20.0,Laki-laki,PNS,,4875941.346496701,1.0,0,50.39987031535216,170.83533578354064,Merpati,1.0,SMA,9.0,0.687234076457959
54.0,Laki-laki,Pegawai swasta,Mamuju,23224327.712624203,1.0,0,50.00478409504693,153.687887148211,Moonsilk,1.0,SMA,2.0,0.7486853630089791
41.0,Laki-laki,PNS,Denpasar,11622423.655796286,1.0,0,49.25658582845734,156.90581066918872,Shoulder & Head,0.0,SMA,1.0,0.5693656888623922
29.0,Laki-laki,PNS,Makassar,20727243.527766246,1.0,1,81.94627650276027,192.10158538834844,Deadbuoy,0.0,S1,7.0,0.7949335498505017
34.0,Perempuan,Pengangguran,Mataram,3973544.3849178464,1.0,0,70.49382057640572,175.4706194924903,Pantone,0.0,SD,4.0,0.6287606485023675
29.0,Laki-laki,Pegawai swasta,Gorontalo,14224876.214178288,1.0,0,43.33792056555638,169.82414647294783,Merpati,1.0,S3,1.0,0.4187532166273745
37.0,Laki-laki,PNS,Medan,15423396.13544924,1.0,1,50.955592980837736,160.50744008127143,Pantone,1.0,SMA,4.0,0.7054248736128876
41.0,Laki-laki,PNS,Tanjung Pinang,10733768.156863574,1.0,0,52.76615328675955,170.06368440606576,Merpati,0.0,SMA,3.0,0.6343681880573404
37.0,Laki-laki,Pegawai swasta,Surabaya,5626943.970505018,1.0,0,50.630217861194154,166.8021402070148,Pantone,1.0,SMA,8.0,0.4937136370811682
50.0,Laki-laki,PNS,Tanjungselor,6554285.485199477,1.0,1,62.4857984511657,173.20422158493858,Moonsilk,1.0,S2,5.0,0.8875638272750963
50.0,Laki-laki,Pegawai swasta,Surabaya,7906829.913785561,1.0,0,50.0065847330098,165.76075640579415,Pantone,0.0,SMA,6.0,0.6021996838481538
21.0,Perempuan,Pegawai swasta,Surabaya,7200342.664177535,1.0,1,53.02489840307998,171.000562865779,Deadbuoy,0.0,SMA,3.0,0.5045946821127025
56.0,Laki-laki,PNS,Padang,10808348.402506862,1.0,0,59.819971607320994,159.84924963909606,Shoulder & Head,1.0,S1,5.0,0.8500649109105529
22.0,Perempuan,PNS,Jayapura,14740235.422208184,1.0,0,48.02320833519954,167.62548377452552,Deadbuoy,1.0,SMP,4.0,0.5879043408723941
51.0,Laki-laki,PNS,Sofifi,5837400.6671378575,1.0,0,45.77605162760598,171.47943278251813,Deadbuoy,1.0,S1,6.0,0.8139837371291913
39.0,Perempuan,PNS,Kupang,11260124.173862424,1.0,0,46.62806070071484,157.3486574863267,Merpati,1.0,S1,6.0,0.49593526338144417
28.0,Perempuan,Pegawai swasta,Palu,12542724.41888498,1.0,0,52.701950903380265,173.19790241031194,Shoulder & Head,1.0,S1,4.0,0.4659201719368581
44.0,Perempuan,Pegawai swasta,Mataram,17315336.917011034,1.0,1,63.360779192593064,171.84807695841818,Pantone,1.0,S1,1.0,0.6498911973531915
36.0,Perempuan,Freelance,Gorontalo,7093163.706148428,1.0,0,54.497201919255595,156.56848017267544,Pantone,0.0,SMA,4.0,0.21601481089753638
34.0,Laki-laki,Freelance,Kendari,4741006.337269558,1.0,1,58.52041561547718,156.3559678842043,Pantone,0.0,S2,2.0,0.46576426276853533
39.0,Laki-laki,Pengangguran,Samarinda,2794213.502132999,1.0,0,44.693377551565085,191.40263926042124,Deadbuoy,0.0,SMP,9.0,0.778161543467921
40.0,Laki-laki,Pegawai swasta,Surabaya,5484161.584760207,1.0,0,77.09157964051873,178.94887750935507,Deadbuoy,1.0,SMA,9.0,0.5360101400688747
55.0,Laki-laki,PNS,Palu,4550942.099708406,1.0,0,55.21563594929224,163.97988657116053,Pantone,1.0,S1,9.0,0.911609614905079
49.0,Laki-laki,Pegawai swasta,Serang,3384152.025951625,1.0,0,56.641936059025916,160.8429677000482,Merpati,0.0,S1,,0.5869360083342066
41.0,Laki-laki,Pegawai swasta,Padang,12341747.640327804,1.0,1,49.4990388785904,188.80510639093336,Merpati,1.0,SMA,8.0,0.888145497845938
35.0,Laki-laki,PNS,Jakarta,7510069.815019945,1.0,0,71.9974799721913,170.75323292774732,Deadbuoy,1.0,S2,1.0,0.5199381554750654
40.0,Laki-laki,PNS,Tanjungselor,5293562.2152430145,1.0,0,53.86010726812688,160.15827556765348,Merpati,0.0,S1,6.0,0.4689673482982224
40.0,Perempuan,Pegawai swasta,Bandung,6869447.02735787,1.0,0,66.74142594189688,159.74449126455073,Deadbuoy,0.0,S2,6.0,0.306872586505692
45.0,Perempuan,PNS,Padang,5581339.7629077155,1.0,1,51.33393513919576,154.58365748631195,Shoulder & Head,1.0,S1,2.0,0.7861877063083078
40.0,Perempuan,PNS,Palembang,6405860.958756042,1.0,0,44.43462836836222,153.08480155978296,Merpati,1.0,S1,,0.49067653272306355
31.0,Laki-laki,Pegawai swasta,Yogyakarta,5184261.454391215,1.0,0,42.99669461206884,161.21488972873706,Merpati,0.0,S1,5.0,0.3413771554927874
37.0,Laki-laki,Pegawai swasta,Surabaya,8470755.98888686,1.0,0,45.997696816948206,167.24587750920858,Shoulder & Head,0.0,S1,1.0,0.33172735978720663
49.0,Laki-laki,PNS,Pangkalpinang,5651923.557054158,1.0,0,47.017563371096536,165.8682096873394,Moonsilk,0.0,SMA,10.0,0.7176231444762852
39.0,Laki-laki,PNS,Tanjung Pinang,6679918.66283514,1.0,0,49.26465687067946,169.7027141170753,Shoulder & Head,0.0,SMP,4.0,0.4979683285076866
48.0,Laki-laki,Pegawai swasta,Manado,6457539.235005676,1.0,0,63.84228444837746,174.83649415427521,Deadbuoy,0.0,S1,8.0,0.611023398557264
52.0,Perempuan,Pegawai swasta,Semarang,3577931.3019749285,1.0,0,52.03866958271032,185.96314435137103,Moonsilk,1.0,S1,2.0,0.6220845733847626
43.0,Laki-laki,PNS,Banjarmasin,6016552.726481956,1.0,0,59.3494559120212,167.68662844739313,Merpati,1.0,S1,2.0,0.732454750830939
48.0,Laki-laki,PNS,Jambi,5258373.860239135,1.0,1,69.15927879166894,170.6774038665237,Merpati,1.0,SMA,6.0,0.8761581522460025
33.0,Perempuan,PNS,Yogyakarta,5680624.874037959,1.0,0,64.81505712000602,186.46486973477082,Merpati,1.0,S3,7.0,0.6079669723072599
41.0,Perempuan,PNS,Bengkulu,8938934.548759352,1.0,0,55.13317484465405,163.9449538855391,Pantone,1.0,SMA,4.0,0.6787628826146421
50.0,Laki-laki,PNS,Ambon,7709013.357660609,1.0,1,56.946137655107066,179.3632576278959,Merpati,0.0,SMA,4.0,0.778729815097753
51.0,Perempuan,Freelance,Mataram,5518155.242193028,1.0,1,47.8885296892317,160.01358170012105,Pantone,0.0,S1,8.0,0.6473547914186153
19.0,Laki-laki,PNS,Manokwari,2991073.600774806,0.0,0,67.04890871919534,157.20041225519785,Pantone,0.0,S1,6.0,0.4495879025519971
38.0,Laki-laki,PNS,Mataram,6650050.841424772,1.0,0,50.34538200643784,156.41168799307263,Merpati,1.0,S1,1.0,0.6386518473615569
38.0,Perempuan,PNS,Mataram,4836267.476363001,1.0,0,59.304093217220085,170.39074681069968,Deadbuoy,0.0,S2,6.0,0.4774996952217277
43.0,Laki-laki,Pegawai swasta,Sofifi,6127350.052942903,1.0,0,55.83253327008144,178.09607902026303,Pantone,1.0,S1,2.0,0.504622405226087
43.0,Laki-laki,Pegawai swasta,Tanjung Pinang,13576284.093093973,1.0,0,51.88221875464912,172.7403532671174,Pantone,1.0,S1,9.0,0.7230771302189585
32.0,Laki-laki,Pegawai swasta,Banda Aceh,3637746.85843766,1.0,0,64.76253976812353,190.05077947382847,Shoulder & Head,1.0,SMA,5.0,0.47594141920342586
34.0,Perempuan,Pegawai swasta,Yogyakarta,4316316.032408315,1.0,0,51.137723848042526,154.08086977066887,Shoulder & Head,1.0,S1,6.0,0.4857695000056832
32.0,Laki-laki,Pegawai swasta,Mataram,4594983.595338196,1.0,0,59.91768661216894,169.76718732853436,Shoulder & Head,0.0,SD,3.0,0.3304208292812423
37.0,Laki-laki,Pegawai swasta,Serang,17591926.70682212,1.0,0,57.34348967231557,177.60996374955846,Deadbuoy,0.0,S1,10.0,0.44145331850321656
44.0,Perempuan,Pengangguran,Medan,7829040.77473547,1.0,0,60.65158098187186,171.11491120213867,Deadbuoy,0.0,SMP,6.0,0.7386270920153198
38.0,Laki-laki,Freelance,Manokwari,6221023.662807639,1.0,0,57.19926302636797,,Pantone,1.0,S1,3.0,0.32965524773722266
50.0,Laki-laki,Pegawai swasta,Kupang,6423089.687289083,1.0,1,61.08094366273756,155.93680871931286,Pantone,0.0,SMP,3.0,0.710973338973425
24.0,Laki-laki,PNS,Serang,5130053.480491145,1.0,0,63.43826908827518,176.35092666827387,Pantone,1.0,S1,3.0,0.5811391673137786
50.0,Laki-laki,PNS,Yogyakarta,8856465.93537445,1.0,0,44.30797850054528,171.69525612035721,Merpati,0.0,S1,1.0,0.4486800389501228
57.0,Laki-laki,PNS,Makassar,8228474.437823678,1.0,0,79.48856396610614,174.60585490396372,Merpati,0.0,S1,9.0,0.7584009158398762
35.0,Laki-laki,PNS,Palu,4577596.069103129,1.0,0,58.41451056325196,161.0594643207541,Merpati,0.0,S1,10.0,0.6397964741922185
27.0,Laki-laki,PNS,Pekanbaru,12507064.131228883,1.0,0,54.66815190848656,159.8003759073416,Pantone,0.0,S1,3.0,0.5996582318669305
46.0,Perempuan,PNS,Manado,6466446.2040444305,1.0,0,55.559494444493716,170.78718373697896,Moonsilk,0.0,S1,6.0,0.40227548216070574
19.0,Perempuan,Pegawai swasta,Mataram,6378608.703614637,0.0,0,47.4954318823646,158.4204435831634,Moonsilk,1.0,S1,9.0,0.41430143336843345
39.0,Laki-laki,PNS,Mataram,15645026.823259445,1.0,1,51.5904883657185,155.9360835858874,Merpati,1.0,S1,9.0,0.9006999467027315
,Laki-laki,Freelance,Medan,5399666.092179139,1.0,1,54.06497150693247,153.72914586297924,Merpati,1.0,S2,8.0,0.7223115044342772
38.0,Laki-laki,PNS,Tanjungselor,15942833.81073446,1.0,0,44.392705881843106,159.70861955237268,Moonsilk,0.0,S1,10.0,0.6817820709766848
30.0,Perempuan,PNS,Gorontalo,11580433.25337884,1.0,0,61.90401816901895,178.07319992785966,Moonsilk,1.0,SMP,1.0,0.4211692801838563
25.0,Laki-laki,Pegawai swasta,Palembang,9165657.483374769,1.0,1,109.64760939320597,195.4079715597247,Shoulder & Head,0.0,SMA,5.0,0.6046163328238814
51.0,Perempuan,PNS,Palembang,7515532.0658099055,1.0,0,63.42786592231781,181.94511995305012,Shoulder & Head,0.0,S1,9.0,0.5953035392887038
40.0,Perempuan,Pegawai swasta,Banda Lampung,5552332.333179435,1.0,0,49.35797754749089,164.90033123699163,Merpati,0.0,S1,3.0,0.2484685548629706
35.0,Laki-laki,Pegawai swasta,Jambi,3019277.9220169606,1.0,1,48.09723287666163,169.50876964116358,Merpati,0.0,S2,5.0,0.3336141224458662
31.0,Laki-laki,PNS,Jambi,5402670.723329673,1.0,0,67.82404141758587,168.87343739463628,Merpati,0.0,S1,4.0,0.5141088809806666
47.0,Laki-laki,PNS,Kupang,4163965.3733423343,1.0,0,54.46668709302781,173.78895624096037,Deadbuoy,1.0,S1,4.0,0.6366173711228782
38.0,Perempuan,Pegawai swasta,Jakarta,9533650.201212317,1.0,0,73.07558566365734,,Merpati,0.0,S1,1.0,0.2612021682254719
30.0,Perempuan,PNS,Gorontalo,17859843.443296243,1.0,,53.28264390431474,158.29197885772146,Merpati,1.0,SMA,2.0,0.4757344807841474
26.0,Laki-laki,Pegawai swasta,Banda Lampung,15439536.409209529,1.0,0,55.057061103583344,176.51137553038112,Pantone,0.0,SMA,7.0,0.5002288647154287
34.0,Laki-laki,PNS,Samarinda,13371459.25998335,1.0,0,53.236465044182395,161.37982686788803,Moonsilk,1.0,S1,3.0,0.5930499035928476
45.0,Perempuan,Freelance,Tanjungselor,15651355.765189335,1.0,0,51.86362936504928,156.53472972746007,Deadbuoy,1.0,S1,9.0,0.5573435916369145
57.0,Laki-laki,PNS,Medan,2774521.3948037485,1.0,0,47.31767761131462,168.40364995120933,Merpati,1.0,SMA,8.0,0.8145542218436839
32.0,Perempuan,Pegawai swasta,Banda Aceh,13436379.061325781,1.0,1,43.66820817167686,171.0248358704389,Shoulder & Head,1.0,S1,7.0,0.7125455612116081
48.0,Perempuan,Pegawai swasta,Kupang,8070115.268923794,1.0,0,46.90397674146515,158.23876643998977,Pantone,0.0,S1,4.0,0.3007259242206523
40.0,Laki-laki,Pengangguran,Mamuju,9160445.635177366,1.0,0,47.02275273172929,171.67485481177056,Pantone,1.0,SMA,1.0,0.8022332577079935
30.0,Perempuan,PNS,Pekanbaru,10929796.021321652,1.0,0,60.1268599939373,158.52301562071435,Merpati,0.0,S1,8.0,0.5123741996292173
35.0,Perempuan,Pegawai swasta,Makassar,9743016.338550307,1.0,0,42.040263231147364,172.09712619893924,Pantone,1.0,SMA,9.0,0.4893190722961654
58.0,Laki-laki,Pegawai swasta,Mamuju,6748149.618494059,1.0,1,52.74675080171055,156.78732360639526,Pantone,1.0,SMA,2.0,0.8257443846718278
33.0,Perempuan,Freelance,Tanjung Pinang,5303413.216723546,1.0,0,50.13253248711178,159.85841623120209,Deadbuoy,0.0,S1,9.0,0.26431047411173103
39.0,Laki-laki,Pegawai swasta,Banda Lampung,5571610.288727554,1.0,0,54.37649225023817,172.1074433699148,Moonsilk,0.0,S3,4.0,0.35785399684993024
27.0,Perempuan,Pegawai swasta,Gorontalo,4514758.764526334,1.0,1,58.43726967323212,128.0489135230893,Moonsilk,1.0,S1,9.0,0.7070281275862755
49.0,Laki-laki,Pegawai swasta,Banjarmasin,8216755.93757494,1.0,0,52.81578919329344,175.86669219633188,Pantone,1.0,SMA,8.0,0.6914137649540758
48.0,Perempuan,PNS,Pekanbaru,18711357.04021782,1.0,1,74.57000974788616,173.57001510463436,Deadbuoy,0.0,S1,2.0,0.6095861000849171
38.0,Perempuan,PNS,Gorontalo,8092142.235558208,1.0,0,67.86991353736019,178.8683809028695,Moonsilk,0.0,S1,10.0,0.4768576643233658
36.0,Laki-laki,Pegawai swasta,Yogyakarta,5616825.031312672,1.0,0,59.823324426452544,169.73894408697524,Moonsilk,0.0,S1,6.0,0.4279847671004182
15.0,Perempuan,PNS,Gorontalo,9387799.197573666,0.0,0,57.18518868444555,160.5790518056338,Deadbuoy,,S1,7.0,0.4606696269731499
51.0,Laki-laki,PNS,Mataram,7936353.373476479,1.0,0,48.36367350054926,172.77627184718733,Merpati,1.0,S1,6.0,0.8326678354614281
28.0,Laki-laki,PNS,Pangkalpinang,11381057.926922463,1.0,0,48.29778743778973,175.43200750435682,Moonsilk,1.0,S1,6.0,0.6226913715462028
41.0,Laki-laki,PNS,Medan,10499938.512840027,1.0,0,49.20910567789607,159.45431667621978,Moonsilk,1.0,SMA,6.0,0.7302797887059385
39.0,Laki-laki,Pegawai swasta,Palangkaraya,6655468.797376786,1.0,0,45.35306220055669,147.94341629438173,Shoulder & Head,1.0,S3,9.0,0.5266717684374889
25.0,Perempuan,Pegawai swasta,Manado,6553256.524474188,1.0,0,54.011355531085115,173.95456823648823,Shoulder & Head,1.0,S1,8.0,0.45804296394880234
41.0,Perempuan,Pegawai swasta,Serang,5953878.090447815,1.0,0,44.74509572680123,156.0158650560015,Shoulder & Head,0.0,S1,4.0,0.46162535145126127
39.0,Laki-laki,Freelance,Pontianak,6774300.698568047,1.0,0,47.4810651652843,193.16687452190294,Shoulder & Head,0.0,S2,7.0,0.3441215681901682
33.0,Laki-laki,PNS,Pontianak,6175395.737455687,1.0,0,52.7851739856043,158.01557497675054,Shoulder & Head,1.0,SMA,8.0,0.6260696189975586
22.0,Laki-laki,PNS,Manado,4631815.630625665,1.0,1,62.34235306310023,172.03638475019898,Merpati,1.0,S1,7.0,0.8519598871446095
42.0,Laki-laki,PNS,Denpasar,4697662.239924007,1.0,0,61.998865193646665,164.95034704675425,Pantone,0.0,SMA,2.0,0.5197245517817861
56.0,Laki-laki,PNS,Jakarta,6347295.304234517,1.0,0,58.68219567782774,145.78420299670606,Shoulder & Head,0.0,SD,1.0,0.621262941046227
43.0,Laki-laki,Pegawai swasta,Palangkaraya,10178698.038575217,1.0,1,44.60141656540004,161.7665989700831,Shoulder & Head,0.0,SMP,7.0,0.7060407627701812
47.0,Laki-laki,Pegawai swasta,Medan,6280971.843423772,1.0,0,58.97675484228449,168.14603460319057,Pantone,1.0,S1,10.0,0.6208641676922364
21.0,Laki-laki,PNS,Serang,6352147.205709568,1.0,0,54.45665855659078,153.46842023974327,Shoulder & Head,0.0,S1,5.0,0.44852930629297677
58.0,Laki-laki,PNS,Jambi,9001245.922178183,1.0,1,49.16391134910556,171.1261073826006,Pantone,1.0,S1,5.0,1.0
38.0,Laki-laki,PNS,Manokwari,5666486.369120484,1.0,0,42.812407855467235,152.66705462741402,Deadbuoy,0.0,S1,7.0,0.5657271194907132
36.0,Perempuan,Freelance,Padang,8366741.942576459,1.0,0,52.0252135740723,169.1882368009274,Deadbuoy,0.0,SMA,4.0,0.2147135249980877
39.0,Perempuan,Pegawai swasta,Semarang,6393288.050940937,1.0,0,56.10574664306597,156.63541950139603,Deadbuoy,1.0,S1,10.0,0.49713677572990983
42.0,Perempuan,PNS,Banda Aceh,5872252.75731322,1.0,0,43.493929315908275,154.01542642053565,Merpati,0.0,S1,6.0,0.5144004540332264
48.0,Laki-laki,PNS,Makassar,4517001.019789088,1.0,0,46.47872337439743,171.69152988587334,Shoulder & Head,1.0,SMA,2.0,0.6570641517706676
53.0,Laki-laki,PNS,Mamuju,5570438.896663599,1.0,0,52.044578197740634,176.05879461654078,Deadbuoy,0.0,SMP,6.0,0.7489562487470781
42.0,Perempuan,PNS,Pekanbaru,15024190.521346005,1.0,0,58.451141593434016,177.9415681014719,Shoulder & Head,0.0,SMA,5.0,0.45597355709619497
39.0,Perempuan,Pegawai swasta,Denpasar,7326464.289152941,1.0,0,46.23020248961364,164.57773327614575,Shoulder & Head,0.0,S2,7.0,0.34976758279916076
69.0,Laki-laki,PNS,Palembang,5308539.530195077,1.0,0,51.803901037938154,171.14908718403902,Merpati,0.0,SMA,6.0,0.7426557787880006
60.0,Perempuan,PNS,Medan,10252421.429530848,1.0,0,51.906253555961804,151.14420176938987,Pantone,1.0,S1,5.0,0.7941961321683979
48.0,Laki-laki,Freelance,Medan,8778121.104531877,1.0,0,56.80546781839185,202.66278827649478,Deadbuoy,0.0,S1,4.0,0.41301212498253054
39.0,Laki-laki,Pegawai swasta,Denpasar,12246079.544918956,1.0,0,48.65463376296537,153.31813538612997,Pantone,1.0,S1,7.0,0.5626803906747913
38.0,Laki-laki,Pegawai swasta,Manado,8029505.944966906,1.0,0,46.37024686396724,157.02046917853207,Merpati,0.0,SMA,,0.30235353175076474
34.0,Laki-laki,PNS,Medan,10743321.777159156,1.0,0,43.77457191849121,166.49074177602847,Shoulder & Head,1.0,S1,5.0,0.5246263914492774
30.0,Laki-laki,Pengangguran,Banjarmasin,9753890.0415133,1.0,1,52.90388225217781,160.83081628729195,Shoulder & Head,0.0,S2,2.0,0.9268270052387901
45.0,Laki-laki,Freelance,Tanjungselor,7010307.851397372,1.0,0,54.56034414201905,175.23880683122718,Deadbuoy,1.0,SMP,6.0,0.464142715155332
58.0,Laki-laki,PNS,Sofifi,9767741.238229215,1.0,1,65.38542393347828,177.23662712982104,Pantone,1.0,S1,4.0,1.0
35.0,Perempuan,PNS,Pangkalpinang,5023600.105632585,1.0,0,49.16312372162995,156.22972840493682,Pantone,1.0,SMA,1.0,0.40103460516462236
26.0,Laki-laki,Pegawai swasta,Semarang,4140336.5256689866,1.0,0,48.05583204397404,170.08994598322218,Merpati,1.0,SMA,5.0,0.4610277679753131
45.0,Laki-laki,PNS,Gorontalo,4642852.984749767,1.0,0,49.22279311052362,186.635688419899,Moonsilk,0.0,S1,1.0,0.545926555044301
28.0,Laki-laki,Pegawai swasta,Surabaya,8198902.921307811,1.0,0,59.93091964860876,158.4736294479208,Deadbuoy,1.0,S2,8.0,0.6480621412566911
18.0,Perempuan,Pegawai swasta,Pontianak,6980848.349485361,0.0,0,43.649208461861136,154.6661292458623,Shoulder & Head,1.0,S1,8.0,0.38924634834567334
47.0,Perempuan,Pegawai swasta,Surabaya,12759732.637968691,1.0,0,65.33980517478872,169.2373098831616,Shoulder & Head,0.0,S1,9.0,0.5741741496243762
36.0,Laki-laki,Freelance,Padang,4366402.7940757405,1.0,0,51.884531192342294,165.81862232650388,Moonsilk,1.0,S2,10.0,0.5307597448321325
20.0,Laki-laki,PNS,Gorontalo,9164235.76021514,1.0,0,58.15303077762806,168.24154587282862,Pantone,1.0,S1,1.0,0.5675939242815324
43.0,Laki-laki,PNS,Makassar,10416090.571087051,1.0,0,50.4905027740364,149.81980992258482,Pantone,1.0,SD,7.0,0.6859807177607038
44.0,Laki-laki,Pegawai swasta,Tanjung Pinang,2807275.327932222,1.0,0,44.38660074321665,158.05512424743446,Moonsilk,0.0,S1,5.0,0.5080405912421515
32.0,Laki-laki,PNS,Serang,6113151.845980924,1.0,0,47.65803875812403,163.66447319251225,Merpati,1.0,S1,1.0,0.5119415397011697
57.0,Laki-laki,Freelance,Banda Lampung,5157159.369993515,1.0,1,52.829706980091665,172.1043593407997,Deadbuoy,1.0,SMA,1.0,0.6868574703339108
43.0,Laki-laki,PNS,Makassar,7153733.321816574,1.0,0,54.98525083150489,153.91542247013098,Moonsilk,0.0,S1,3.0,0.6200838761494221
37.0,Laki-laki,PNS,Pekanbaru,4860568.280300401,1.0,0,50.3058194822583,157.33392817034786,Pantone,1.0,SMA,1.0,0.5843719484716234
41.0,Laki-laki,Pegawai swasta,Banjarmasin,10090896.735609425,1.0,0,48.89669889802775,171.78919053626834,Deadbuoy,1.0,S1,1.0,0.5738833014804134
47.0,Laki-laki,PNS,Banjarmasin,5311228.1228498705,1.0,0,82.6870596419155,182.497527689893,Deadbuoy,1.0,SMA,1.0,0.5221114961696581
45.0,Perempuan,Pegawai swasta,Pangkalpinang,5478929.8421987565,1.0,0,57.75923134312302,152.94773171033728,Moonsilk,1.0,S1,4.0,0.5223653020870308
45.0,Laki-laki,Freelance,Banda Aceh,9537414.247273225,1.0,1,57.79584066922724,170.00215230496352,Shoulder & Head,1.0,SMA,8.0,0.8019371394815313
60.0,Laki-laki,PNS,Palu,6228272.843558202,1.0,0,55.10452878853829,158.44126645712714,Merpati,1.0,SMA,2.0,0.7775364181364068
30.0,Laki-laki,PNS,Bandung,3447454.658408297,1.0,1,50.53118400046376,156.53744930421541,Shoulder & Head,1.0,S1,7.0,0.8609122513696758
39.0,Laki-laki,PNS,Pontianak,6617924.395332974,1.0,1,56.68202011692368,172.32364023516908,Merpati,1.0,S1,10.0,0.9547301534161836
49.0,Laki-laki,Pegawai swasta,Palangkaraya,8552210.174415994,1.0,0,,154.70474507073976,Merpati,0.0,S2,8.0,0.5212186734015081
56.0,Laki-laki,Pegawai swasta,Ambon,6884657.00491466,1.0,0,57.04440942499482,169.6180663996258,Shoulder & Head,0.0,SD,1.0,0.5233177474958218
18.0,Laki-laki,PNS,Jayapura,4037985.655449005,0.0,0,57.18962969448486,171.02572755511483,Moonsilk,1.0,SMA,10.0,0.6093275956819155
38.0,Perempuan,Freelance,Jakarta,13676380.950529575,1.0,0,64.01717979985143,180.60368739161916,Moonsilk,0.0,S1,3.0,0.17179859448404353
30.0,Laki-laki,Pegawai swasta,Banda Aceh,9328405.821631648,1.0,0,52.56980686645326,175.17731086761785,Shoulder & Head,0.0,S3,9.0,0.45393288316323527
39.0,,PNS,Semarang,9259122.686373174,1.0,0,66.64350175209887,171.01498440033333,Deadbuoy,0.0,S1,3.0,0.49862378530021617
40.0,Laki-laki,PNS,Pangkalpinang,6232894.007091702,1.0,0,49.944528201268255,172.11411376463676,Moonsilk,1.0,S1,2.0,0.6029557393150224
22.0,Laki-laki,Pegawai swasta,Semarang,26493077.561981652,1.0,0,51.248621953522864,164.25583112580688,Deadbuoy,0.0,SMA,3.0,0.312283238846409
31.0,Laki-laki,Freelance,Denpasar,6605268.5790907955,1.0,0,50.76188087326604,168.30925237469367,Deadbuoy,0.0,SD,3.0,0.22770515279170278
48.0,Laki-laki,Pegawai swasta,Jakarta,7432673.1080242805,1.0,0,56.921224188032085,172.74150551744395,Deadbuoy,0.0,SMA,8.0,0.5640766301406186
21.0,Laki-laki,PNS,Manokwari,3195340.826873741,1.0,1,52.22987075574401,164.04977075485874,Shoulder & Head,1.0,S1,6.0,0.9135364125922718
